"HolderAddress","Balance","PendingBalanceUpdate"
"0xe3b5490b3df86a928309258b7959de984a471bdd","2.39871501914389","No"
"0xe3f4309fd40a1142ae3f8b80f40ef85786b829eb","2595.11340373261","No"
"0xe467d054f0976a6a3cf5c7c2c558761aefc15b52","7030.03291175046","No"
"0xe4724e674ae2f6f3341dcf13344a3921786a86e0","5.73891211484777","No"
"0xe6fdfa49e3f004183783b5c84e20d2276ca819f0","649161.231628193","No"
"0xe791616892c4c5be5cf35a6245b7550edc6f5c3b","71.5376171382432","No"
"0xe8b87458433bf4edc560e57e30eda9a0d0f280d3","1455.75854267224","No"
"0xe94e8e0ead5dcad6b378594fd929792de5d8f11a","113.498967406165","No"
"0xe95b0a6928ce01d09e5da0cd2e76c38b75f201d8","2","No"
"0xe9670308b45fd82a7313844cfaa6d814d474999b","2.7922E-14","No"
"0xeae594d27e93a2d03f1d4c2ace6052e147df0941","923.405707565846","No"
"0xebdf47a18f858c8200a489757a896b0dcca2873c","275.542306518363","No"
"0xec50232db20600607cbe79f6ceaa54f0ea50a188","224.546631710123","No"
"0xeca52e827fdb5b1eecd62c73cec355c184ff3ef7","150","No"
"0xed533dee6892349b3857adc4ea9620552f462128","23.7300290493682","No"
"0xed68d1075cbc2f82fc9937e6daa15e96886df199","770.599037983945","No"
"0xed8659fb45e96a27947d7ab3150a60372af76a8c","2996.92200448539","No"
"0xed889826c46b30ffb66e15ff6a0b796acf85316b","1939.39566817158","No"
"0xef3e8a571d6e4735f0e6a9e7e1211e45e5f8045f","434.711947217433","No"
"0xf0062e4dc4d08dd37e358b9699393d6811d2b76f","5000","No"
"0xf0cba35d7ecb2c5f4c0db0e6a2211e28eb814e34","967.798959731173","No"
"0xf1a82301a96a84277ad6ba621de3acda46528e94","3.01","No"
"0xf1a8238497c189fdd723308f13b5bc5689ef5e57","767.63855712978","No"
"0xf3d756a3431182ee75e9e41652e21da76f2d97e0","1700.91698618964","No"
"0xf47be95c7f1d334110925c91d7ffba7c6c50e7fc","135.345737851611","No"
"0xf47d542a0c17e402c4e45b7852276dc2e6c766b1","182.423377106115","No"
"0xf4890b1acc336d523b58652061d726c6b0fe7c3b","1422.86066695499","No"
"0xf657457865775c049364c35c460d76a093e3aefe","1313.21232111546","No"
"0xf6a49babc668d0d8a27942f70b16617cf2536dfe","300","No"
"0xf7197f33ded320f9169055f485b564b1b0c8a7f9","500","No"
"0xf743541bbd7eb3366c30323bcf2b39ff005dc745","89152.084","No"
"0xf7bdb160ba50f78b88b1ed29e6e7678f28b4e375","0.267827242607218","No"
"0xf8988f7692d373cd0f901272a23e3aaf33ed85ed","5347.03719270689","No"
"0xf9b1c38b1b7b17601da84c59c69202ed9ace25f0","0.54096412672311","No"
"0xf9d69b9eca4660b20e600e89694a3435e789c845","369.077038620722","No"
"0xf9f80d4c0aba7a459c9618e71ab70e3f9ef708ef","595.476150552836","No"
"0xfa3cafb3026e4c8f5ca2b9feee68f80eccd3bb0d","5527.24911231447","No"
"0xfbda276bf935707cacfec55815739b0f1ec89b47","1356.78668608834","No"
"0xfc2e9174012740cea8f377e8c30fe96d82781baf","400","No"
"0xfc45c2a34898c1970de3f2fd424cad51cd9f2403","865.932219097679","No"
"0xfd1e0e616bf9831dc56bd175b246c7661f52338f","367.039777686337","No"
